Card  70: 25 74 47 31 15 57 13 67 26 28 |  5 47 85 26 45 89  9 94 78 17 50 52 42  4 72 16 23 67 22 73 58 55 70 32 28
Card  71: 56  4 53 46 94 29 83 30 89  7 | 58 63 84 38 92 21 74 69 30  4 78 89 44 93 40 29 17 52  7 68 47 46 96 82 13
Card  72: 40 90 82 26 33 71 61 77  2 95 | 73 49 89 41 99 91 88 56 44 70 52 54 55  4 93 81 85  6 23 29 64 69 26 18  7
Card  73:  5 19  1 59 68 41 42 63 76 98 | 90 44 72 76 67 21 80 69 29 13  8 54 51 35 70 40 52 89 48 78 84 74  3 22  4
Card  74: 80 76 25 96 50 97 31 65 17 26 | 79 15 91  7 89  4 55 26 14 92 76 25 77 96 72 50 37 13 94  2  6 63  3 35 65
Card  75: 48 44 75 19 64 15  7 84 80 23 | 23 47 24  9 28 18 55  5 30 12 88 74 75 68 19 43 57 73 35 62 97 44 72 54  4
Card  76: 24 58 72 12 78  4 47 26 38 37 | 90 93 34 65 88 48 16 56 13 81 51 59 67  6 28 75  8 85 11 74 47 70 77 41 58
Card  77: 69  1  9 22 48 37 92 23 87 89 | 67 45 38 62 90 13 31 34  2 53 23 16 52 27  8 47 54 88 77 78 73 24 32 95 17
Card  78: 32  2 69 81 63 27 71 40 87 64 | 86 75 53 43 29 44  7  4 78 13 15 80 70 76 96 52 18 24 36 49 31  1 19  9 57
Card  79: 77 75 62 44 93 43 58 36 40 65 | 83 16 49 75 86 25 44 81 77 66  6 96 64 54 32 51 11 95 33  5 19  7 30 38 74
Card  80: 27 25 51 76 78 73 32 26 44 13 | 14 28 50 17 59  5 39 74 15 67 33  8 86 32 40 58 72 68 96 66  1 98 31 65 46
Card  81: 23 80 16 89 92 28 94  8 87 15 | 39 41 85 51 12 58 31 81 26 99 17 77 87 91 84 18 21 52 66  3 98 22 54 76 19
Card  82: 11  8 87 49 66 34  7 92 83 28 | 59  5 10 39 26 81 76  9 61 42 18 20 46 17 77 53 78 88 82 15 21  6 75 64 13
Card  83: 55 37 99 54 46 94 32 15 91 24 | 94 70 68 24 52 65 99 91  8 89 32 48 15 76 73 95 55 78  5 96 26 54 46 37 19
Card  84: 23 80 33 41 81 50 57 78 53  6 |  4 78 66 50 72 53 87 99 74 23 81 18 32 57  6 98 80 39 54  5 41 83 14 86 33
Card  85: 76 83 46 92  6 65 73  3 78 28 | 32 59 26 92 83 65 21 46 64 28 61 50  3 11 29 75 36 20 17 76 73  6 78 91 55
Card  86: 56 50 18 82 63 61  9 95 47 59 | 80 79 74  6  5 25 82 97 61 18 63 21 59 11 32 56 49 65  3  9 95 47 54 50 68
Card  87: 15  2 85 45 33  4  9 24 65 58 | 40  2 98 75  9 41 24 85 78  4 65 15 80 45 58 52 33 32 26 35 51 28 14 56  6
Card  88: 93 35 69 57  8 74 47 39 52  4 | 74  8 64 98 80 86 63 91 93 76 52 24 68 15 39 96 57 97 69 78  4 51 47 35 38
Card  89: 91  8 73 99 75 66 31 43 55 92 | 64 43 25 58 48 91 29 66 20 47 72 75 92 45 36 81 73 55  8 33 13 10 31 99  7
Card  90: 64  8 65  3 29 61 74  7 59 53 |  4  8 67 29 20 97 98 39 95 75 45 74 12 87 53  3 65 31  7 61 55 64 26 59 46
Card  91: 39 70 40 95 23 45  2 18 89 30 | 70 12 64 13 14 18 23 56  5 45 76 73 10 54 81  8 94 83 89 40 49 95 79 92 78
Card  92: 53 30 93 85 86 66 34 35 47 37 | 10 44 41 73  6 34 89 92 30 75 99 87 52  4 21 51 45 59 29 78 67 11 17 68 42
Card  93: 95  3 90 96 73 78 58 55 13 61 | 57 37 26 51 68 64 48 54 24 36 56 25 19 15 17 88 73 55 92 11 74 87 14 35  8
Card  94: 35 13 57 75 85 23  8 49 33  5 | 66 76 20 80 21 33 96  5 49 25 23 88 13 54 24 57 32 62 84 78 60 17 91  8 85
Card  95: 43 77  1 95 38 40 32 68 26 89 | 77  7 65 76  1 37 25 26 12 48 29 89 95 28 96 68 38 40 43 58 57 45 32 67  5
Card  96: 90 22 40 75 80 43 86 34 82  7 | 82 89  7 97 86 69 40 75 34 87 16 65 37 55 57 11 19 85 95 83 71 84 35 90 80
Card  97: 67 12 11 51 56 82 43 18 38 94 | 63 72 48 75 95 14 30 15 68 44 19 73 46 67 88 82 85 35  6 84 78 71 40 24 33
Card  98: 89 64 91 94 98 87 74 68 18 49 | 35 54 21 77 75 38 32 45 46 22 44  4 41 78 27  9 93 25 90 48 57 47 68 30 99
Card  99: 36 16 81 35 91 25 86 50 57 17 | 73 75 18 88 87  8 24 11 25 16 36 59 69 81 68 91 72 78 71 66  1 99 26 86 57
Card 100: 52 71 18 60  6 88 27 33 92 29 | 66 61 80 21 25  8 79  7 41 99 95 43 29  4 93 13 55 37 23 30 72 28 57 26 62
Card 101: 40  8  5 79 92 47 17 48 23 77 | 74 57 65 24 79 52 92 43 10  5 50 40 95 90 71 64 34 15 32 41 63 17  7 26 37
Card 102: 64 77 24 30  8 23 98 75 67 66 | 40 17 69 62  3 21 74 30  8 52 81 42 76 68 75 29 72 19 98 50 15 99 92 49 89
Card 103: 34  9  1 49 90 87 55 86 11 82 | 66 39  3 87 52 81 89 41 99 95 38 54 55 50 27 93 30 91 77 20 29 83 65 88  5
Card 104: 34 10 73 24 15 77 88 95 19 65 | 90 62 70 56 14  8 53 17 81 61 72 13 45 86 71 24 74 76 97 87 23 40 94 41  6
Card 105: 73 47 91 81 55 27 43 80 63 25 | 11 31 44 42 17 93 77 12 96 61 35 53 92 51 18 71 38  9 67 75 58  5 88 72 52
Card 106: 45 52 51 29 16 93 66 96 49 43 | 88 25 58 76 34 54  4 20 81  8 47 65  3 90 94 22 18 41 28  9 21 57 26 70 35
Card 107:  1 12 46 25 11 87 80 82 57 65 |  1 12 17 30 11 95 80 19 22 69 46 82 65 29 34 44 62 57 51 87 25 45  3 23 56
Card 108: 78 12 20 25 16 19 30 93 59 75 | 19 59 79 93 12 92  7 16 20 10 64 89  1 87 62 91 58 38 74 37 72 47 60 27 30
Card 109: 73  8 74 89 18 91  7 93 68 94 | 68 25 56 55 48 74 12 91 43 93 18 94 19 65 95 67 54 42  8 52 82 69 89  7 45
Card 110: 40 59 97 13 34  9  1  7 87 28 | 70 97 71  1 60 20 86 40 44 77 87  4  9 16 34 73 38 39 28 59 96 13 21 78  7
Card 111: 29 60 63 68  4  7 45 46 13 90 | 78 32  2 29 86 47 28 14  5 18 31 59 46 68 64 97 45 55 91 63 90 60 92 93  7
Card 112:  9 25 58 91 81 28 52 99 73 13 |  1 95 60 59 10 12 17 78 11 34 41 35  6 49 64 75 82  3 58 67 14 54 57 28 55
Card 113: 73 14 18 93 70 92 90 65  9 91 | 95 69  6 36 80 56 10 33 48 47 34 58 57  7 83 24 37 26 19 86 76 31 15 35 64
Card 114: 37 62 48 26 58 21 65 25 24 78 | 93 40 52 24 25 19 77 83 57 43 38 62 39 21 10 36 76 20 26 60 37 15 16 65 45
Card 115: 48 30 97 47 75 92 54  7 22 50 | 48 21 54 13 78 17 31 75 92 14  7 20 22 97 30 35 11 77 18 47 45 70 50 69  5
Card 116: 82 21 15 60 81 39 29 10 66 22 | 71 66 40 82 65 23 18 29 21 30 68 43 10 60 67 22 11 15 62 39 69 85 31  2 81
Card 117: 54 50 61 78 99 47 26 44 38 87 | 68 89 64 78 39 11 91 24 26 50 45 74 73 27 87 44 82 47 38 33 67 51 13  3 54
Card 118: 37 53 91 15 79 31 74  9 58 80 | 97 70 28 13 11 79  2 50 69 93 94 12  7 54 14 62 65 40 64 22 59 19 90 10 36
Card 119: 72 96 41 97 17 33  4 81 29  7 | 38 29 47 81 20 17 72 25  4 36 24 33 93 30 49  7 34 52 78 28 41 98 96 56 97
Card 120: 64  7 82 45 92 26  6 47 53 70 | 83 53 63  2 90 81 78 69 11 86 68  5 42 98 37 70 59 75 82 44 40 87 55 43 95
Card 121: 93 90 20 87 23 17 67 74 16 50 | 93 40 43 51 65 69 32 39 10 56 22 99 64  7 37  3  4 61  9 63 92 31 70 35 46
Card 122: 90 15 66 36 47 22 34  2 48 74 | 41 76 38  3 37 84 45 57 96 59 67 47 20  4 93 55 80 18  6 58 72 75 21  7 71
Card 123: 36 51 45 54 40 50 99 78 19 69 | 35  1 68 98 51 65 45 83 95 27 78 91 44 22 48 96 33 79 14 77 88 36 26 54 40
Card 124: 52 80  2 38  6 79 69 12 42 84 | 76 82 11 57 42 38 64 65 81 28 93 23 61 69 75 17 22  9 70 41 30 26 24 59 44
Card 125: 28 15 71 21 45 90 69 99 67 19 | 80 25 23 33 88 86 62 21  5 41 66 20 63 47 76 94 99  9  7 18 31 12 68 83 81
Card 126:  6 83 28 97 66 88 20 30 37 98 | 35 15 39  5 68 38 59 90 11 37 24 82 79 54 22 52 87  9 80 49 76  1 29 23 14
Card 127: 62 33 80 58 34 82 79 50 13 35 | 23 89 99 27 56 64 93 66 29  2 41 86 39 36 16 49 88 22 90 17 72 19 44 46 25
Card 128: 31 97 54 98 68 44 66 21 12 64 | 56 17 41 96 13 20 98 49 16 24 58 10 32 19 38 91 69 67  2 57 48 55 47  4 28
Card 129: 11 31 45 56 28 66 97 69 63 95 | 22 52  1 41 90 77 42 39 62  6 12 61 78 10  2 23 59 48 86 96 33 53 50 46  4
Card 130: 18 30 26 93 24 60 31 40 85 83 |  6 83 18 82 24 63 60 41 43 93 22 30 72 85 29 77 12 84 40 16 61 26  9 31 89
Card 131: 32 16 18 79 55 23 85 67 83 62 | 18 67 96 62 98  5 10 94 72 66 50 55 32 63 93 23 90 85 25 79  8 16 30 83 39
Card 132:  9 30 32 89 54  7 68 75 85 44 | 13 30 94 73 50 21 97  9 85 54 16 38  8 84 20 32 41 25 61 66 90 77  7  3 89
Card 133: 33 36 25 13 44 82 70 87 31 42 | 22 36 17 87 74 26 70 80 25 13 27 33 12 52 46 82 86 16 15 44 21 42 31 96 88
Card 134: 26  4 44 47 89 97 62 72 57  2 | 57 39 66 72 68 11 47 91  2  6 71 31 81 62 15 65 63 40 10 89 44 14  3 38 16
Card 135: 74 25 37 34 15 97 79 55 33 36 | 62 30 34 97 74 55 61 86 54 79 32 25 24 33 14 35 26 27 37 89 15 20 36 69 47
Card 136:  5 35  2 29 40 56 30 20 19  4 | 65 26 55 59 94 36 78 12 13  4  6 75 53 45 63 42 67 37 41 89 54 23 86 46 58
Card 137: 56 64 48 82 59 99 72 53  7 71 | 38 16 27 93 80 12 44 40 63 57 73 41 86 42 55 50 37 36 26 51 11 94 83 20  4
Card 138:  9 41  6 31  7 96 54 67 91 60 | 61 78 89 16 92 64 66 30 58 70 85 23 10 97 11 63 83 36 86 25  6 54 45 17 69
Card 139: 34 30 44 64 37 41 46 49 42 94 | 19 12 22 81  8 15 48  2 47 99 93  9 55 98 62 42 37 36 87 77 92 71 34 25 44
Card 140: 88 45 37 47 62 46 79  5 35 18 |  8 94  3 64  5 95 19 15 41 14 43 20 57 63 35 89 69 81 68 18 45 11 62  2 77
Card 141: 20 40 14 84 69 72 77 97 24 98 | 57 75 64 90 71 95 37 21 55 43  4 98 18 41  2 68 30 20 53 13 27 19 38 89 29
Card 142: 31 76 56 50 12 11 83 29 39 27 | 97 80 20 37 49 51 35 71 19 43 84 89 40 13 72 34 59 77 32 98 30 86  9 25 60
Card 143: 46  8 62 31 75 50 56 22 69 93 | 90 69 91 22  7 21 14 40 17 58 71 87 82 95 43 83 93 49 60 39 61 37 26 18 19
Card 144: 56 58 52 82 31 13 94 26 51  8 | 62 36 54 65 59  4 20 63  6  1 44 93 96 48 57 23 18 34 88 17 35 91 28 71 25
Card 145: 66 55 61 68 13 67 94 43 30 40 | 45 42 38 54 56 34  8 76 26 75 58 37 60 83 46 40 12 64 94 13 48 90 77 71 92
Card 146: 48 26 45 13 82 78 42 53 10 43 | 10 71 22 18 29  9 53 16  8 74 59 63 23 24 68 34 51 79 33 70 84 95 15 17 69
Card 147: 72 62 31 87 90 79 85 88 92 66 | 24 99 82 42 28 34 47 55 25  3 73 64 93 19 11 57 53 38 10 48 76 37 27 60 44
Card 148: 93 38 70 11 87 94 65 81 21  6 | 35 68 36 86 40 29 44 12  2 53  5 85 73 31 45 76 80 52 69 56 25 54 14 16 90
Card 149: 31 52 17 65 41  9 66  5 16 93 |  7 86  8 38 87 35 33 73 68 81  1  6  2 77 60 50 62 70 20 18 95  3 97 91 42
Card 150: 11 57 95 18  5 26  4 44 59 38 |  4 13 60 93 28 17 63  1 97 79 51 49 18 23 53 16 86 45  7 21 56 55 39 65 70
Card 151: 39 36 85  7 88 10 72 97 90 27 | 98  6 10 92 12 99 68 82 42 97 75  5 36 46 35 37 38 88 90 29 23 74  9 56 52
Card 152: 62 56 21 95 54  7 59 84 63 67 | 54 68 88 28 93 52 76 62 64 44 70 90  6  7 95 56 96 87 85 21 67 75 27 82 91
Card 153: 62 31 71 79 15 12  9 57 93 91 | 44 16 58  6 49 88 52 14 57 28 23 79 72 40 17 29 18 22 42 81 37 91  4 97  3
Card 154: 53 70 76 62 19 41 52 69  5 24 | 76 52 38 11 19 67 41 23 91 53  5 24 12 16  7 70 65 37 42 22 62  2 20 35 32
Card 155: 79 63 21 73 65 57 18 27 13 87 | 59 70 98 85 22 25 13 21 95 10  4 17  8 79 77 92  3 33 36 64 58 51 84 97 15
Card 156: 38 68 83 76 26 57 90 64  1 15 | 42 71 74  3 13 21 27 75 28 59 91 51 70 57 99 54 39 73  8 30 62 68 85 92 18
Card 157: 60  1 88 97 76 28 81 66 16 39 | 81  2 61 16 45 33 79 71 90  3 26 58 70 54  1 39 86 88 25 48 47 56 24 40 82
Card 158: 88 28 41 16 95 70  5 94  9 51 |  4 83 15 41 63 94 98 45 32 12 39 75 38  1 64 96 18  9 51 71 95 27  6 10 50
Card 159: 30 46 69 86 50 15 56 88 59 70 | 77 65 53 49 12 31 18  7 94 59 70  3 17 79 72 14 74 57 96 37 21 47 58 50 68
Card 160: 86 44 41 13 16 24 67  2 48  7 | 87 26 34 63 10 52 66 97 64 46 33  4 70 53 61 94  8 13  9 39 14 49 30 75 43
Card 161: 15 46 36 78 41 86 87 92 49 80 |  7 61 58 53 56 33 43 75  6 79 52 25 94 66 90 95  1 48  8 68 72 91 42 34 19
Card 162: 27 98 46 22 87 10 97 18  5 58 | 56 21 62 64 72 48 26  4 54 52 14 63 84 59 37 28 73 99 47 44 82 69 71 81 76
Card 163: 65  8 26 79 35 82 18 75 40 76 | 58 67 84  4 33 74 38 80 89  1 99 55 92 94 69 34 48 52 98 42 32 64 54 88 37
Card 164: 99 15 46 52 23 28 13 72 17 78 | 41 59 97 94 79 95 38 18 64 70 96 77 21  9 66 28 78 90 58 29 71 52 11  2 74
Card 165: 73 39 26  4 67 65 79 22 89 78 | 33 79 70 13 65 94 75 17 22 89 26 67 10 86 28  4 71 38 48 19 45 46 15 59 55
Card 166: 62 85 90 76 53 33 99 32 55 71 | 66 28 87 67 26 80 70 57 16 54 97 38 43 74 19 23 60 72 71 92 37 17 61 46 42
Card 167:  2 71 49 13 39 91 35 14 24 23 | 89  2 72 76 55 23 37 24 66 13 75 56  7 14 39 45 91 49 22 17 19 35 47 41 57
Card 168: 71 51  7 15 99 28 95 70 86 57 | 74 42 73 47 96  5 46 39 76 71  1 94 85 41 67  6 12 69 72 98 18 81 36 59 21
Card 169: 96  3 10  7 70 85 44 33 74 28 | 48 91 61  7  3 85 19 26 90 33 74 96 58  4 13 28 40 31 77 70 44 14 41 10 54
Card 170:  6 29 84 58 93 28 12 74 16 81 | 48 30 98 19 52  2 65 78  4 41 56 35 90 92 12 38 50 17 79 45 51 74  5 88 40
Card 171: 80 82 69 36 31 86 39  7 62  9 | 76 65 36 46 83 17 70 42 62 39 38  9 85 94 66  7 31 86 29 19 80 24 79 82 52
Card 172: 40 45 78 95 18 54 11 52 51  8 | 78 23 90 13 55 40 93 64 63 28 62 58 51 74 65 29 25 69 98 96 85 11 45 37 71
Card 173: 52 13 74 71 73  1 40 76 64 23 | 59 26 48 87 63 16 29 90  3 45 57 67 70 22  1 11 51 24 18 93 95 89  7 86 17
Card 174: 16 22 71 10 78 57 89 41 98 29 | 67 52  9 21 19 15 47 55 42 62 25 38 87 97 61 91 44 80  3  4 95 66 23 39 99
Card 175: 56 53  6 45  5 42 22 59 84 87 | 34 97 63 59 62 47 88 50 75 45  5 26 65 52 25 39 87 68  4 42 13 38 33 19 77
Card 176: 90 63 13 55 52  5 58 70 32  3 | 76 25 32 27 26  5 44 80 14  9 98 39 78 43 24 55 99 47 95 36 72 93 74 16 60
Card 177: 43 79 88 49 34 42 69 83 11 94 | 76 34 28 72  8 14 82 74 67 56 17 53 46 81 69 93 73 78 29 10 41  7  2 94 89
Card 178: 39 29 85 95 63 87 52 16 33 90 | 88 76  1 12 81 38 72 77 19 46 11  2 44 85 71 24 57 25 28 69 97 37 98 94 50
Card 179: 82 36 61 27 71 84 93 48 16  8 | 19 81 37  1 69 77 90 91 40 66 26  4 46 61 83 98 25 73 23 10 85 52 58 56 59
